index,pid,agg_cluster,x,y,cluster_7,conversation_id,construct,construct_bipolar,survey_id,survey_name,survey_endTime,pole_a,pole_b
643,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,228,9.499525,6.0958605,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Cultural significance,not Cultural significance,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Cultural significance,not Cultural significance
643,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,228,9.499525,6.0958605,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Varied components,not Varied components,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Varied components,not Varied components
643,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,228,9.499525,6.0958605,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,One main ingredient,not One main ingredient,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,One main ingredient,not One main ingredient
643,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,228,9.499525,6.0958605,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Healthy,not Healthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Healthy,not Healthy
643,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,228,9.499525,6.0958605,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Versatile,not Versatile,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Versatile,not Versatile
643,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,228,9.499525,6.0958605,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Lots of options,not Lots of options,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Lots of options,not Lots of options
644,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,172,9.604377,5.1981034,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Consistency,not Consistency,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Consistency,not Consistency
644,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,172,9.604377,5.1981034,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Innovative,not Innovative,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Innovative,not Innovative
644,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,172,9.604377,5.1981034,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Cultural significance,not Cultural significance,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Cultural significance,not Cultural significance
644,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,172,9.604377,5.1981034,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Varied components,not Varied components,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Varied components,not Varied components
644,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,172,9.604377,5.1981034,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,One main ingredient,not One main ingredient,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,One main ingredient,not One main ingredient
644,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,172,9.604377,5.1981034,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Healthy,not Healthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Healthy,not Healthy
644,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,172,9.604377,5.1981034,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Versatile,not Versatile,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Versatile,not Versatile
644,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,172,9.604377,5.1981034,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Lots of options,not Lots of options,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Lots of options,not Lots of options
645,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,593,7.978653,5.007154,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Consistency,not Consistency,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Consistency,not Consistency
645,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,593,7.978653,5.007154,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Innovative,not Innovative,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Innovative,not Innovative
645,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,593,7.978653,5.007154,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Cultural significance,not Cultural significance,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Cultural significance,not Cultural significance
645,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,593,7.978653,5.007154,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Varied components,not Varied components,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Varied components,not Varied components
645,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,593,7.978653,5.007154,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,One main ingredient,not One main ingredient,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,One main ingredient,not One main ingredient
645,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,593,7.978653,5.007154,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Healthy,not Healthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Healthy,not Healthy
645,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,593,7.978653,5.007154,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Versatile,not Versatile,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Versatile,not Versatile
645,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,593,7.978653,5.007154,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Lots of options,not Lots of options,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Lots of options,not Lots of options
646,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,257,9.4112425,5.771893,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Consistency,not Consistency,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Consistency,not Consistency
646,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,257,9.4112425,5.771893,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Innovative,not Innovative,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Innovative,not Innovative
646,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,257,9.4112425,5.771893,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Cultural significance,not Cultural significance,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Cultural significance,not Cultural significance
646,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,257,9.4112425,5.771893,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Varied components,not Varied components,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Varied components,not Varied components
646,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,257,9.4112425,5.771893,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,One main ingredient,not One main ingredient,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,One main ingredient,not One main ingredient
646,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,257,9.4112425,5.771893,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Healthy,not Healthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Healthy,not Healthy
646,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,257,9.4112425,5.771893,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Versatile,not Versatile,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Versatile,not Versatile
646,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,257,9.4112425,5.771893,0,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Lots of options,not Lots of options,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Lots of options,not Lots of options
647,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,189,7.8665943,4.744013,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Consistency,not Consistency,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Consistency,not Consistency
647,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,189,7.8665943,4.744013,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Innovative,not Innovative,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Innovative,not Innovative
647,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,189,7.8665943,4.744013,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Cultural significance,not Cultural significance,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Cultural significance,not Cultural significance
647,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,189,7.8665943,4.744013,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Varied components,not Varied components,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Varied components,not Varied components
647,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,189,7.8665943,4.744013,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,One main ingredient,not One main ingredient,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,One main ingredient,not One main ingredient
647,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,189,7.8665943,4.744013,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Healthy,not Healthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Healthy,not Healthy
647,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,189,7.8665943,4.744013,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Versatile,not Versatile,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Versatile,not Versatile
647,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,189,7.8665943,4.744013,1,FA994971-BEFF-43EE-BDF7-7DD284CC4E8E,Lots of options,not Lots of options,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.290098+00:00,Lots of options,not Lots of options
648,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,219,5.503597,3.302319,6,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,Preparation Complexity/Flavor Intensity,Time-consuming,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,,Preparation Complexity/Flavor Intensity,Time-consuming
648,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,219,5.503597,3.302319,6,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,Texture/Consistency,Dry,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,,Texture/Consistency,Dry
648,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,219,5.503597,3.302319,6,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,Dish Type,Snack,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,,Dish Type,Snack
648,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,219,5.503597,3.302319,6,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,Spiciness,Sweet,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,,Spiciness,Sweet
649,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,216,2.6340568,3.9666576,4,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,Preparation Complexity/Flavor Intensity,Time-consuming,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,,Preparation Complexity/Flavor Intensity,Time-consuming
649,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,216,2.6340568,3.9666576,4,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,Texture/Consistency,Dry,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,,Texture/Consistency,Dry
649,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,216,2.6340568,3.9666576,4,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,Dish Type,Snack,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,,Dish Type,Snack
649,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,216,2.6340568,3.9666576,4,FBC08A1E-8143-4352-AC00-AB2FBE651A3A,Spiciness,Sweet,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,,Spiciness,Sweet
650,075931A9-C64F-4B04-9CEC-5626B0DC58D6,319,9.145589,7.364517,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Apple Pie,not Apple Pie,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Apple Pie,not Apple Pie
650,075931A9-C64F-4B04-9CEC-5626B0DC58D6,319,9.145589,7.364517,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Australian Zucchini Slice,not Australian Zucchini Slice,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Australian Zucchini Slice,not Australian Zucchini Slice
650,075931A9-C64F-4B04-9CEC-5626B0DC58D6,319,9.145589,7.364517,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Chicken Tajine,not Chicken Tajine,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Chicken Tajine,not Chicken Tajine
650,075931A9-C64F-4B04-9CEC-5626B0DC58D6,319,9.145589,7.364517,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Spanish Paella,not Spanish Paella,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Spanish Paella,not Spanish Paella
650,075931A9-C64F-4B04-9CEC-5626B0DC58D6,319,9.145589,7.364517,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Cheesecake,not Cheesecake,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Cheesecake,not Cheesecake
650,075931A9-C64F-4B04-9CEC-5626B0DC58D6,319,9.145589,7.364517,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Tiramisu,not Tiramisu,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Tiramisu,not Tiramisu
650,075931A9-C64F-4B04-9CEC-5626B0DC58D6,319,9.145589,7.364517,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Moroccan Couscous,not Moroccan Couscous,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Moroccan Couscous,not Moroccan Couscous
650,075931A9-C64F-4B04-9CEC-5626B0DC58D6,319,9.145589,7.364517,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Italian Pasta,not Italian Pasta,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Italian Pasta,not Italian Pasta
651,075931A9-C64F-4B04-9CEC-5626B0DC58D6,2,10.662296,5.647061,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Apple Pie,not Apple Pie,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Apple Pie,not Apple Pie
651,075931A9-C64F-4B04-9CEC-5626B0DC58D6,2,10.662296,5.647061,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Australian Zucchini Slice,not Australian Zucchini Slice,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Australian Zucchini Slice,not Australian Zucchini Slice
651,075931A9-C64F-4B04-9CEC-5626B0DC58D6,2,10.662296,5.647061,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Chicken Tajine,not Chicken Tajine,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Chicken Tajine,not Chicken Tajine
651,075931A9-C64F-4B04-9CEC-5626B0DC58D6,2,10.662296,5.647061,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Spanish Paella,not Spanish Paella,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Spanish Paella,not Spanish Paella
651,075931A9-C64F-4B04-9CEC-5626B0DC58D6,2,10.662296,5.647061,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Cheesecake,not Cheesecake,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Cheesecake,not Cheesecake
651,075931A9-C64F-4B04-9CEC-5626B0DC58D6,2,10.662296,5.647061,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Tiramisu,not Tiramisu,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Tiramisu,not Tiramisu
651,075931A9-C64F-4B04-9CEC-5626B0DC58D6,2,10.662296,5.647061,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Moroccan Couscous,not Moroccan Couscous,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Moroccan Couscous,not Moroccan Couscous
651,075931A9-C64F-4B04-9CEC-5626B0DC58D6,2,10.662296,5.647061,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Italian Pasta,not Italian Pasta,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Italian Pasta,not Italian Pasta
652,075931A9-C64F-4B04-9CEC-5626B0DC58D6,4,9.865833,6.291021,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Apple Pie,not Apple Pie,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Apple Pie,not Apple Pie
652,075931A9-C64F-4B04-9CEC-5626B0DC58D6,4,9.865833,6.291021,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Australian Zucchini Slice,not Australian Zucchini Slice,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Australian Zucchini Slice,not Australian Zucchini Slice
652,075931A9-C64F-4B04-9CEC-5626B0DC58D6,4,9.865833,6.291021,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Chicken Tajine,not Chicken Tajine,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Chicken Tajine,not Chicken Tajine
652,075931A9-C64F-4B04-9CEC-5626B0DC58D6,4,9.865833,6.291021,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Spanish Paella,not Spanish Paella,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Spanish Paella,not Spanish Paella
652,075931A9-C64F-4B04-9CEC-5626B0DC58D6,4,9.865833,6.291021,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Cheesecake,not Cheesecake,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Cheesecake,not Cheesecake
652,075931A9-C64F-4B04-9CEC-5626B0DC58D6,4,9.865833,6.291021,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Tiramisu,not Tiramisu,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Tiramisu,not Tiramisu
652,075931A9-C64F-4B04-9CEC-5626B0DC58D6,4,9.865833,6.291021,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Moroccan Couscous,not Moroccan Couscous,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Moroccan Couscous,not Moroccan Couscous
652,075931A9-C64F-4B04-9CEC-5626B0DC58D6,4,9.865833,6.291021,0,075931A9-C64F-4B04-9CEC-5626B0DC58D6,Italian Pasta,not Italian Pasta,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.859652+00:00,Italian Pasta,not Italian Pasta
653,0EC7C183-131A-4E9A-9F89-06A3D6C9057E,186,3.7453797,2.019068,2,0EC7C183-131A-4E9A-9F89-06A3D6C9057E,Pizza: many flavors and toppings,lemon pie: one distinct flavor,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.382581+00:00,Pizza: many flavors and toppings,lemon pie: one distinct flavor
653,0EC7C183-131A-4E9A-9F89-06A3D6C9057E,186,3.7453797,2.019068,2,0EC7C183-131A-4E9A-9F89-06A3D6C9057E,Pork chops: time-consuming to prepare,hot dogs: easy to prepare,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.382581+00:00,Pork chops: time-consuming to prepare,hot dogs: easy to prepare
654,14D8D746-06B6-4ABA-848D-B5D96EFC3F4C,296,5.8479486,3.2598946,6,14D8D746-06B6-4ABA-848D-B5D96EFC3F4C,Rich,Simple,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.891395+00:00,Rich,Simple
654,14D8D746-06B6-4ABA-848D-B5D96EFC3F4C,296,5.8479486,3.2598946,6,14D8D746-06B6-4ABA-848D-B5D96EFC3F4C,Nostalgic,Modern,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.891395+00:00,Nostalgic,Modern
654,14D8D746-06B6-4ABA-848D-B5D96EFC3F4C,296,5.8479486,3.2598946,6,14D8D746-06B6-4ABA-848D-B5D96EFC3F4C,Personal,Impersonal,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.891395+00:00,Personal,Impersonal
654,14D8D746-06B6-4ABA-848D-B5D96EFC3F4C,296,5.8479486,3.2598946,6,14D8D746-06B6-4ABA-848D-B5D96EFC3F4C,Versatile,Limited,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.891395+00:00,Versatile,Limited
655,14EB9749-8784-4B07-A8D5-FE35F128E994,252,2.3943253,5.1204147,4,14EB9749-8784-4B07-A8D5-FE35F128E994,Apple Pie - Traditional and comforting,Exotic Japanese Desserts - Unique and unfamiliar,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.918149+00:00,Apple Pie - Traditional and comforting,Exotic Japanese Desserts - Unique and unfamiliar
655,14EB9749-8784-4B07-A8D5-FE35F128E994,252,2.3943253,5.1204147,4,14EB9749-8784-4B07-A8D5-FE35F128E994,Cheesecake - Creamy and rich,Fruit Jelly - Light and less sweet,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.918149+00:00,Cheesecake - Creamy and rich,Fruit Jelly - Light and less sweet
655,14EB9749-8784-4B07-A8D5-FE35F128E994,252,2.3943253,5.1204147,4,14EB9749-8784-4B07-A8D5-FE35F128E994,Fried Eggs - Health benefits,"White Bread - High in carbs, low in benefits",edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.918149+00:00,Fried Eggs - Health benefits,"White Bread - High in carbs, low in benefits"
655,14EB9749-8784-4B07-A8D5-FE35F128E994,252,2.3943253,5.1204147,4,14EB9749-8784-4B07-A8D5-FE35F128E994,Spaghetti with Cheese - Comforting,Barbecue with Hot Peppers - Bold and adventurous,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.918149+00:00,Spaghetti with Cheese - Comforting,Barbecue with Hot Peppers - Bold and adventurous
655,14EB9749-8784-4B07-A8D5-FE35F128E994,252,2.3943253,5.1204147,4,14EB9749-8784-4B07-A8D5-FE35F128E994,Polenta - Unique taste,Meat Pie - Rich flavor,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.918149+00:00,Polenta - Unique taste,Meat Pie - Rich flavor
656,18647F03-7FF4-42CA-ABEC-20D14F851735,147,2.9258006,4.85116,4,18647F03-7FF4-42CA-ABEC-20D14F851735,Chocolate Chip Cookies - Simple Irresistible Flavor,Indian Curry - Complex and Exotic,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.188564+00:00,Chocolate Chip Cookies - Simple Irresistible Flavor,Indian Curry - Complex and Exotic
656,18647F03-7FF4-42CA-ABEC-20D14F851735,147,2.9258006,4.85116,4,18647F03-7FF4-42CA-ABEC-20D14F851735,Sushi - Delicate Balance,Chili - Hearty and Bold,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.188564+00:00,Sushi - Delicate Balance,Chili - Hearty and Bold
656,18647F03-7FF4-42CA-ABEC-20D14F851735,147,2.9258006,4.85116,4,18647F03-7FF4-42CA-ABEC-20D14F851735,Pad Thai - Vibrant Flavors,Plain Oatmeal - Simple and Comforting,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.188564+00:00,Pad Thai - Vibrant Flavors,Plain Oatmeal - Simple and Comforting
656,18647F03-7FF4-42CA-ABEC-20D14F851735,147,2.9258006,4.85116,4,18647F03-7FF4-42CA-ABEC-20D14F851735,Grandma's Chicken Soup - Warm and Comforting,Sushi/Pizza - International Dishes,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:11.188564+00:00,Grandma's Chicken Soup - Warm and Comforting,Sushi/Pizza - International Dishes
657,268533EC-A0E8-43E8-B826-1A2B497E34B4,192,2.4100678,3.50356,4,268533EC-A0E8-43E8-B826-1A2B497E34B4,Dinuguan - Hearty,Refreshing,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.935349+00:00,Dinuguan - Hearty,Refreshing
657,268533EC-A0E8-43E8-B826-1A2B497E34B4,192,2.4100678,3.50356,4,268533EC-A0E8-43E8-B826-1A2B497E34B4,Betamax - Simple,Rich,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.935349+00:00,Betamax - Simple,Rich
